,purchase_ID,Date at created,Category,Name,Purchase Price,Delivery Price,Total
17457,17458,21-10-2020 15:56:54.137149,Pollo · Saludable,Gratina,45800,4200,50000
17458,17459,21-10-2020 15:56:54.490388,Típica,El Mondongo y Mucho Mas,9000,5600,14600
17459,17460,21-10-2020 15:56:54.793476,Desayunos · Sánduches,Danilo Colombia,24200,3300,27500
17460,17461,21-10-2020 15:56:55.046532,Sánduches · Pescados y Mariscos,Pacific Comida de Mar,45800,4000,49800
17461,17462,21-10-2020 15:56:55.300111,Parrilla · Internacional,Taperia de la Plaza,15000,5700,20700
17462,17463,21-10-2020 15:56:55.653539,Hamburguesas · Saludable,Restaurant Inn,37900,6100,44000
17463,17464,21-10-2020 15:56:55.906613,Sánduches · China,Peru Mix,13600,5900,19500
17464,17465,21-10-2020 15:56:56.259851,Típica,Sopitas y Más,45800,4200,50000
17465,17466,21-10-2020 15:56:56.613625,Helados,Orso To Go,39700,6800,46500
17466,17467,21-10-2020 15:56:57.017445,Panadería,Boul,7500,3100,10600
17467,17468,21-10-2020 15:56:57.170641,Desayunos,Sr Buñuelo,12500,6400,18900
17468,17469,21-10-2020 15:56:57.573761,Desayunos · Típica,Peninsula Calentados y Parrilla,17800,3400,21200
17469,17470,21-10-2020 15:56:57.926474,Sánduches · Pescados y Mariscos,Pacific Comida de Mar,35000,4000,39000
17470,17471,21-10-2020 15:56:58.329535,Postres · Desayunos,KOKOA & co.,65000,4700,69700
17471,17472,21-10-2020 15:56:58.732648,Saludable,The Good Rice Bowls,27800,3500,31300
17472,17473,21-10-2020 15:56:59.085491,Parrilla,OAK Ahumado y Brebajes,24300,6000,30300
17473,17474,21-10-2020 15:56:59.489500,Pollo · Pescados y Mariscos,Bang Bang Rice,31800,3400,35200
17474,17475,21-10-2020 15:56:59.792796,Desayunos · Típica,Parrilla Farandula Típico,31800,5900,37700
17475,17476,21-10-2020 15:57:00.095967,Parrilla,Parrilla Pimentón,8900,3400,12300
17476,17477,21-10-2020 15:57:00.348863,Sánduches · Pescados y Mariscos,Pacific Comida de Mar,18900,4000,22900
17477,17478,21-10-2020 15:57:00.652399,Típica · Parrilla,Mi Ranchito Parrilla,29500,4400,33900
17478,17479,21-10-2020 15:57:00.855367,Típica · Parrilla,Mi Ranchito Parrilla,15600,4400,20000
17479,17480,21-10-2020 15:57:01.108384,Comida Rápida,Fiesta Digital Andrés,29500,3100,32600
17480,17481,21-10-2020 15:57:01.361050,Desayunos,Butter,13600,6700,20300
17481,17482,21-10-2020 15:57:01.614177,Pollo,Señor Fantástico,13000,4700,17700
17482,17483,21-10-2020 15:57:01.867601,Desayunos · Sánduches,Garnish,9000,5200,14200
17483,17484,21-10-2020 15:57:02.120771,Pollo · Saludable,Gratina,34500,4200,38700
17484,17485,21-10-2020 15:57:02.473978,Típica,Carbón & Mondongos,48750,6400,55150
17485,17486,21-10-2020 15:57:02.776639,Parrilla,Beraca Parrilla Bbq,8900,5600,14500
17486,17487,21-10-2020 15:57:03.180094,Saludable · Desayunos,Distrito Gourmet,13600,3700,17300
17487,17488,21-10-2020 15:57:03.533346,Pollo · China,China Tao,27800,3500,31300
17488,17489,21-10-2020 15:57:03.886846,Desayunos · Típica,D'Porco - Lechona,31800,6300,38100
17489,17490,21-10-2020 15:57:04.290182,Saludable,The Good Rice Bowls,18900,3500,22400
17490,17491,21-10-2020 15:57:04.594411,Desayunos · Típica,90 Calentados,35000,3700,38700
17491,17492,21-10-2020 15:57:04.947379,Desayunos,Butter,70000,6700,76700
17492,17493,21-10-2020 15:57:05.150724,Postres,Beiked,45800,4000,49800
17493,17494,21-10-2020 15:57:05.553945,Típica,Lo Nuestro,31800,3100,34900
17494,17495,21-10-2020 15:57:05.957302,Desayunos · Empanadas,Mis Delicias,53400,3200,56600
17495,17496,21-10-2020 15:57:06.210532,Pollo · Saludable,Yerbabuena,17800,3900,21700
17496,17497,21-10-2020 15:57:06.563888,Postres,La Galeta,24300,3000,27300
17497,17498,21-10-2020 15:57:06.866823,Desayunos,Cafetería el Kippe,24200,3200,27400
17498,17499,21-10-2020 15:57:07.170298,Desayunos,Butter,70000,6700,76700
17499,17500,21-10-2020 15:57:07.573513,Típica,Juan Chorizo,10700,3900,14600
17500,17501,21-10-2020 15:57:07.977032,Asiática,Thai Station,7500,6000,13500
17501,17502,21-10-2020 15:57:08.380767,Pollo · Saludable,Yerbabuena,17800,3900,21700
17502,17503,21-10-2020 15:57:08.634505,Desayunos · Típica,Criollomania,70000,5200,75200
17503,17504,21-10-2020 15:57:08.987770,Desayunos · Pescados y Mariscos,Gypsy Bistro,10700,4500,15200
17504,17505,21-10-2020 15:57:09.340912,Parrilla,El Tambor,15600,6800,22400
17505,17506,21-10-2020 15:57:09.645090,Pollo,Señor Fantástico,23000,4700,27700
17506,17507,21-10-2020 15:57:09.947941,Saludable · Desayunos,Malú,11870,3700,15570
17507,17508,21-10-2020 15:57:10.150818,Desayunos · Panadería,Santa Juana Food Bar,53900,5900,59800
17508,17509,21-10-2020 15:57:10.553688,Desayunos · Panadería,Le Pain Quotidien,23000,3900,26900
17509,17510,21-10-2020 15:57:10.956645,Peruana · Internacional,La Chifería,37900,6600,44500
17510,17511,21-10-2020 15:57:11.310165,Peruana,Masivo,15000,5800,20800
17511,17512,21-10-2020 15:57:11.663525,Desayunos · Mexicana,La Mera Mera - Mexicana,37900,3100,41000
17512,17513,21-10-2020 15:57:12.016915,Pollo,Señor Fantástico,24300,4700,29000
17513,17514,21-10-2020 15:57:12.420381,Típica · Pescados y Mariscos,La Vitualla,15000,6300,21300
17514,17515,21-10-2020 15:57:12.573227,Desayunos,Fratelli - Desayunos,31800,4600,36400
17515,17516,21-10-2020 15:57:12.776197,Típica,Sopitas y Más,11870,4200,16070
17516,17517,21-10-2020 15:57:13.029229,Peruana,Uma Cantina Peruana,7500,3200,10700
17517,17518,21-10-2020 15:57:13.433574,Postres · Desayunos,Buñuelos nacho,35000,6600,41600
17518,17519,21-10-2020 15:57:13.586498,Desayunos · Internacional,Camilia,48750,3900,52650
17519,17520,21-10-2020 15:57:13.889521,Pollo · Saludable,Yerbabuena,65000,3900,68900
17520,17521,21-10-2020 15:57:14.042575,Desayunos · Típica,90 Calentados,39700,3700,43400
17521,17522,21-10-2020 15:57:14.245841,Saludable · Desayunos,Re.al Alimentos Reales,48750,4000,52750
17522,17523,21-10-2020 15:57:14.399352,Típica,Bendita S,13600,4600,18200
17523,17524,21-10-2020 15:57:14.653466,Típica,Juan Chorizo,15000,3900,18900
17524,17525,21-10-2020 15:57:14.856208,Típica,La Herencia,35000,5900,40900
17525,17526,21-10-2020 15:57:15.159107,Típica,Sabrosito,12500,4000,16500
17526,17527,21-10-2020 15:57:15.462570,Desayunos · Típica,Parrilla Farandula Típico,24200,5900,30100
17527,17528,21-10-2020 15:57:15.615734,Típica · Pescados y Mariscos,Arroces Mrg,35000,4300,39300
17528,17529,21-10-2020 15:57:16.019499,Italiana,F*cking Good Pizza,65000,4200,69200
17529,17530,21-10-2020 15:57:16.172426,Desayunos · Panadería,Artesanos,39700,4300,44000
17530,17531,21-10-2020 15:57:16.525767,Postres · Desayunos,Sweet Tale,39700,5800,45500
17531,17532,21-10-2020 15:57:16.829008,Postres · Desayunos,Protein Bakes,23000,5900,28900
17532,17533,21-10-2020 15:57:17.082135,Jugos y Batidos,Pomponio,45800,3600,49400
17533,17534,21-10-2020 15:57:17.435698,Desayunos · Típica,D'Porco - Lechona,13000,6300,19300
17534,17535,21-10-2020 15:57:17.788993,Parrilla,Coquitas,17800,5600,23400
17535,17536,21-10-2020 15:57:17.992179,Típica · Parrilla,El Portal de la Antigua,65000,5600,70600
17536,17537,21-10-2020 15:57:18.245242,Postres · Desayunos,Restaurante Cornelia,35000,5500,40500
17537,17538,21-10-2020 15:57:18.498370,Desayunos,Jacinta Arepas de Huevo,23000,4000,27000
17538,17539,21-10-2020 15:57:18.751296,Pollo · Saludable,Tremenda Sal y Dulce,17800,6500,24300
17539,17540,21-10-2020 15:57:19.004602,Desayunos,Don Leo,13600,6000,19600
17540,17541,21-10-2020 15:57:19.408007,Desayunos,Archies Desayunos,48750,3100,51850
17541,17542,21-10-2020 15:57:19.662235,Postres · Saludable,Ana Rebana,29500,6300,35800
17542,17543,21-10-2020 15:57:19.815501,Saludable,Puro Verde,48750,5700,54450
17543,17544,21-10-2020 15:57:20.018738,Saludable · Desayunos,Raices Bienestar Gourmet,53400,6600,60000
17544,17545,21-10-2020 15:57:20.172693,Típica,Salsig,53400,5600,59000
17545,17546,21-10-2020 15:57:20.376361,Pollo · Desayunos,Abasto,70000,3600,73600
17546,17547,21-10-2020 15:57:20.730198,Sushi,Umi,8900,5600,14500
17547,17548,21-10-2020 15:57:21.084096,Saludable · Desayunos,La Cesta,8900,4700,13600
17548,17549,21-10-2020 15:57:21.438836,Desayunos · Típica,90 Calentados,24200,3700,27900
17549,17550,21-10-2020 15:57:21.842945,Típica,Sopitas y Más,9000,4200,13200
17550,17551,21-10-2020 15:57:21.997032,Crepes,La Chabatta,13000,5900,18900
17551,17552,21-10-2020 15:57:22.351468,Postres · Desayunos,La Folie - Postres,31800,3300,35100
17552,17553,21-10-2020 15:57:22.755539,Hamburguesas,Bendito Cordero,35000,5800,40800
17553,17554,21-10-2020 15:57:22.959238,Saludable · Parrilla,Box,12500,3700,16200
17554,17555,21-10-2020 15:57:23.163056,Desayunos,Bagel Shop,70000,3200,73200
17555,17556,21-10-2020 15:57:23.316456,Italiana,F*cking Good Pizza,7500,4200,11700
17556,17557,21-10-2020 15:57:23.470644,Perros Calientes,Dog Shop - Rapida,70000,4900,74900
17557,17558,21-10-2020 15:57:23.775162,Saludable,Hanai - Bowls Saludables,18900,5900,24800
17558,17559,21-10-2020 15:57:24.179872,Típica,El Mondongo y Mucho Mas,34500,5600,40100
17559,17560,21-10-2020 15:57:24.434180,Peruana,Uma Cantina Peruana,12500,3200,15700
17560,17561,21-10-2020 15:57:24.840161,Desayunos · Típica,La Parrilla Dorada Polo,9000,6600,15600
17561,17562,21-10-2020 15:57:25.193743,Parrilla,Beraca Parrilla Bbq,7500,5600,13100
17562,17563,21-10-2020 15:57:25.547480,Mexicana,Cantina La 15,37900,4300,42200
17563,17564,21-10-2020 15:57:25.850984,Hamburguesas · Saludable,Restaurant Inn,12500,6100,18600
17564,17565,21-10-2020 15:57:26.204051,Desayunos · Panadería,El Pan de Phillippe,65000,4600,69600
17565,17566,21-10-2020 15:57:26.357024,Pizza · Italiana,Piatto - Pizza,37900,6600,44500
17566,17567,21-10-2020 15:57:26.610013,Pollo · Desayunos,Workzone,13000,3100,16100
17567,17568,21-10-2020 15:57:26.863546,Desayunos · Internacional,Camilia,13600,3900,17500
17568,17569,21-10-2020 15:57:27.017290,Hamburguesas,Burger Society,48750,4100,52850
17569,17570,21-10-2020 15:57:27.221758,Saludable · Desayunos,Maracuyá,23000,6700,29700
17570,17571,21-10-2020 15:57:27.576156,Desayunos · Panadería,Choclofee,23000,4700,27700
17571,17572,21-10-2020 15:57:27.979587,Parrilla,Arroces Maria Paula,53900,6800,60700
17572,17573,21-10-2020 15:57:28.133019,Parrilla,El Tambor,53900,6800,60700
17573,17574,21-10-2020 15:57:28.286103,Saludable · Desayunos,Guadalupe - Fruteria,35000,5900,40900
17574,17575,21-10-2020 15:57:28.689695,Saludable · Desayunos,Guadalupe - Fruteria,23000,5900,28900
17575,17576,21-10-2020 15:57:28.843408,Típica,Bandejas Mrg,15000,3800,18800
17576,17577,21-10-2020 15:57:29.196843,Típica,Bandejas Mrg,29500,3800,33300
17577,17578,21-10-2020 15:57:29.450284,Perros Calientes,Dog Shop - Rapida,29500,4900,34400
17578,17579,21-10-2020 15:57:29.753542,Pollo · Desayunos,Piaf,29500,6500,36000
17579,17580,21-10-2020 15:57:30.157662,Italiana,F*cking Good Pizza,35000,4200,39200
17580,17581,21-10-2020 15:57:30.461317,Hamburguesas,Burger Society,31800,4100,35900
17581,17582,21-10-2020 15:57:30.715361,Saludable,The Good Rice Bowls,27800,3500,31300
17582,17583,21-10-2020 15:57:30.868525,Internacional,La Esquina con Sabor Parrilla,39700,3000,42700
17583,17584,21-10-2020 15:57:31.071822,Típica,Sabrosito,29500,4000,33500
17584,17585,21-10-2020 15:57:31.325303,Desayunos · Típica,Fogón Sangileño,15600,5000,20600
17585,17586,21-10-2020 15:57:31.729037,Saludable · Desayunos,Básico y Elemental,15600,5900,21500
17586,17587,21-10-2020 15:57:31.881995,Parrilla,Carnes la Zarza,45800,4900,50700
17587,17588,21-10-2020 15:57:32.185647,Parrilla,Campocina,45800,4600,50400
17588,17589,21-10-2020 15:57:32.338999,Pizza · Italiana,Piatto - Pizza,11870,6600,18470
17589,17590,21-10-2020 15:57:32.542169,Parrilla,Arepaisa de Medellín,9000,5600,14600
17590,17591,21-10-2020 15:57:32.845408,Italiana,Bocatto Di Passo,12500,5000,17500
17591,17592,21-10-2020 15:57:33.099144,Postres · Saludable,Ana Rebana,13600,6300,19900
17592,17593,21-10-2020 15:57:33.352518,Desayunos · Parrilla,Mi Patria,18900,4600,23500
17593,17594,21-10-2020 15:57:33.756724,Desayunos · Típica,Rojo Gourmet,53900,4700,58600
17594,17595,21-10-2020 15:57:34.010015,Hamburguesas,Burger Society,8900,4100,13000
17595,17596,21-10-2020 15:57:34.414084,Parrilla,Arepaisa de Medellín,23000,5600,28600
17596,17597,21-10-2020 15:57:34.617431,Desayunos · Típica,Fogón Sangileño,15600,5000,20600
17597,17598,21-10-2020 15:57:34.921032,Desayunos · Típica,Fogón Sangileño,15000,5000,20000
17598,17599,21-10-2020 15:57:35.074399,Saludable,Puro Verde,13000,5700,18700
17599,17600,21-10-2020 15:57:35.479202,Peruana,Uma Cantina Peruana,45800,3200,49000
17600,17601,21-10-2020 15:57:35.832628,Parrilla,Restaurante Bar Mi Ranchito,10700,5200,15900
17601,17602,21-10-2020 15:57:36.136453,Parrilla,Antojo a Domicilio,53400,5000,58400
17602,17603,21-10-2020 15:57:36.290342,Postres · Helados,Mahé,31800,6000,37800
17603,17604,21-10-2020 15:57:36.693722,Típica,El Cucharón - Tipica,39700,4400,44100
17604,17605,21-10-2020 15:57:36.846848,Hamburguesas · Saludable,Restaurant Inn,9000,6100,15100
17605,17606,21-10-2020 15:57:37.000097,Hamburguesas,Gofi Burger,23000,5100,28100
17606,17607,21-10-2020 15:57:37.403451,Desayunos · Típica,Criollomania,35000,5200,40200
17607,17608,21-10-2020 15:57:37.657256,Saludable · Desayunos,Maracuyá,23000,6700,29700
17608,17609,21-10-2020 15:57:37.810709,Postres · Desayunos,Gelateria Da Favola,31800,6500,38300
17609,17610,21-10-2020 15:57:38.164580,Desayunos · Café,vereda central calle 99,12500,5700,18200
17610,17611,21-10-2020 15:57:38.518764,Postres · Desayunos,Maltihelados,7500,6200,13700
17611,17612,21-10-2020 15:57:38.672730,Típica,Sabores De Mi Tierra,23000,5400,28400
17612,17613,21-10-2020 15:57:38.926404,Desayunos · Café,El Gualilo,35000,6200,41200
17613,17614,21-10-2020 15:57:39.281316,Desayunos · Árabe,Boniato Sabores Vivos,35000,5300,40300
17614,17615,21-10-2020 15:57:39.485256,Hamburguesas · Panadería,NYC Burgers,31800,6200,38000
17615,17616,21-10-2020 15:57:39.688969,Desayunos · Italiana,Rceta By Rausch,23000,3600,26600
17616,17617,21-10-2020 15:57:39.891852,Peruana · Internacional,La Chifería,23000,6600,29600
17617,17618,21-10-2020 15:57:40.045021,Parrilla · Café,Figaro Café/ Restaurante Argentino,53900,5800,59700
17618,17619,21-10-2020 15:57:40.448529,Desayunos · Pescados y Mariscos,Luzí­a - Mediterranea,24200,5700,29900
17619,17620,21-10-2020 15:57:40.853153,Saludable · Desayunos,Fresh Co,34500,5600,40100
17620,17621,21-10-2020 15:57:41.056398,Desayunos · Típica,Parrilla Farandula Típico,27800,5900,33700
17621,17622,21-10-2020 15:57:41.259349,Desayunos · Helados,San Giorgio Gelateria,12500,3100,15600
17622,17623,21-10-2020 15:57:41.462521,Parrilla · Internacional,Taperia de la Plaza,23000,5700,28700
17623,17624,21-10-2020 15:57:41.666152,Pizza · Italiana,Piatto - Pizza,23000,6600,29600
17624,17625,21-10-2020 15:57:41.868890,Desayunos · Típica,Alce,53400,4900,58300
17625,17626,21-10-2020 15:57:42.222406,Desayunos · Sánduches,Frutos del Bosque,65000,3500,68500
17626,17627,21-10-2020 15:57:42.475513,Desayunos · Panadería,Le Pain Quotidien,11870,3900,15770
17627,17628,21-10-2020 15:57:42.779141,Hamburguesas,Gofi Burger,48750,5100,53850
17628,17629,21-10-2020 15:57:43.082121,Sushi · Desayunos,Maki Roll,15000,4300,19300
17629,17630,21-10-2020 15:57:43.485752,Hamburguesas · Alitas,Beer,53900,6600,60500
17630,17631,21-10-2020 15:57:43.738507,Parrilla,Campocina,15000,4600,19600
17631,17632,21-10-2020 15:57:43.891410,Sushi · Desayunos,Maki Roll,13600,4300,17900
17632,17633,21-10-2020 15:57:44.244518,Típica · Parrilla,El Santandereano,24200,5200,29400
17633,17634,21-10-2020 15:57:44.448447,Desayunos · Panadería,Artesanos,13600,4300,17900
17634,17635,21-10-2020 15:57:44.852645,Saludable,The Good Rice Bowls,48750,3500,52250
17635,17636,21-10-2020 15:57:45.106295,Desayunos · Típica,D'Porco - Lechona,34500,6300,40800
17636,17637,21-10-2020 15:57:45.310008,Postres · Café,Loló Coffee & Snacks,53900,4600,58500
17637,17638,21-10-2020 15:57:45.713958,Desayunos · Comida Rápida,Chocolatto,70000,3400,73400
17638,17639,21-10-2020 15:57:45.917858,Desayunos · Árabe,Boniato Sabores Vivos,65000,5300,70300
17639,17640,21-10-2020 15:57:46.222109,Típica,Sopitas y Más,35000,4200,39200
17640,17641,21-10-2020 15:57:46.377676,Parrilla,Rústico Picadería,11870,3800,15670
17641,17642,21-10-2020 15:57:46.731997,Hamburguesas · Pescados y Mariscos,El Velero,65000,6500,71500
17642,17643,21-10-2020 15:57:46.885967,Desayunos · Café,Frambas,65000,3400,68400
17643,17644,21-10-2020 15:57:47.089390,Peruana · Internacional,La Chifería,45800,6600,52400
17644,17645,21-10-2020 15:57:47.493240,Desayunos · Típica,La Parrilla Dorada Polo,17800,6600,24400
17645,17646,21-10-2020 15:57:47.646688,Desayunos · Típica,Cochon,23000,3300,26300
17646,17647,21-10-2020 15:57:47.800357,Saludable · Desayunos,Malú,39700,3700,43400
17647,17648,21-10-2020 15:57:47.953970,Típica,Salsig,18900,5600,24500
17648,17649,21-10-2020 15:57:48.307740,Desayunos,Sunny Breakfast Brunch,15000,4300,19300
17649,17650,21-10-2020 15:57:48.511181,Desayunos,Desayunos en Bogotá,31800,3400,35200
17650,17651,21-10-2020 15:57:48.765813,Internacional,La Esquina con Sabor Parrilla,17800,3000,20800
17651,17652,21-10-2020 15:57:48.919223,Saludable,The Good Rice Bowls,18900,3500,22400
17652,17653,21-10-2020 15:57:49.072739,Pollo · Desayunos,Piaf,7500,6500,14000
17653,17654,21-10-2020 15:57:49.226330,Postres · Desayunos,Cosmo Cookies,53900,5900,59800
17654,17655,21-10-2020 15:57:49.529632,Desayunos · Mexicana,La Mera Mera - Mexicana,29500,3100,32600
17655,17656,21-10-2020 15:57:49.833453,Parrilla,Coquitas,34500,5600,40100
17656,17657,21-10-2020 15:57:50.187165,Saludable · Desayunos,La Cesta,65000,4700,69700
17657,17658,21-10-2020 15:57:50.590743,Peruana,Masivo,48750,5800,54550
17658,17659,21-10-2020 15:57:50.845180,Desayunos,El Corral - Desayunos,15000,5000,20000
17659,17660,21-10-2020 15:57:51.149295,Sushi · Asiática,Tu Sushi,34500,6400,40900
17660,17661,21-10-2020 15:57:51.502828,Pollo · Saludable,Gratina,24200,4200,28400
17661,17662,21-10-2020 15:57:51.656838,Italiana,F*cking Good Pizza,10700,4200,14900
17662,17663,21-10-2020 15:57:52.010408,Pollo · Saludable,Tremenda Sal y Dulce,35000,6500,41500
17663,17664,21-10-2020 15:57:52.214196,Parrilla,Antojo a Domicilio,37900,5000,42900
17664,17665,21-10-2020 15:57:52.367445,Sushi · Desayunos,Maki Roll,10700,4300,15000
17665,17666,21-10-2020 15:57:52.621193,Pizza · Italiana,Piatto - Pizza,17800,6600,24400
17666,17667,21-10-2020 15:57:53.024283,Desayunos · Mexicana,La Mera Mera - Mexicana,17800,3100,20900
17667,17668,21-10-2020 15:57:53.277627,Helados,Orso To Go,27800,6800,34600
17668,17669,21-10-2020 15:57:53.680704,Desayunos,Sr Buñuelo,24300,6400,30700
17669,17670,21-10-2020 15:57:53.983783,Pescados y Mariscos,La Gran Cazuela,65000,3200,68200
17670,17671,21-10-2020 15:57:54.237104,Alta Cocina · Parrilla,Criterión,35000,6000,41000
17671,17672,21-10-2020 15:57:54.590728,Desayunos · Típica,Alce,23000,4900,27900
17672,17673,21-10-2020 15:57:54.944177,Desayunos · Café,El Gualilo,27800,6200,34000
17673,17674,21-10-2020 15:57:55.097205,Italiana,F*cking Good Pizza,24200,4200,28400
17674,17675,21-10-2020 15:57:55.500482,Típica · Parrilla,Mi Ranchito Parrilla,24200,4400,28600
17675,17676,21-10-2020 15:57:55.653862,Saludable · Parrilla,Box,27800,3700,31500
